trip,date,plot,plantID,code,genus,epithet,page,cii,lblade,phylotax,phylotax2,growth,btype,d10,d10h,dbh,dbhh,d1b,s1bh,sh,cmax,cmean,cmin,cd1,cd2,nl,np,lhm,ldm,rhs,rhf,phm,pdm,tl,td,tv,ttype,thm,tdm,il1,il2,il3,il4,il5,tl1,tl2,tl3,tl4,tl5,canopy,sf,obs,count.,check.ID.,dbh0
3,21-08-2016,,192141,POUcfRET,Pouteria,cf. retinervis,4,1.5,simple,alternate,both,cont,both,2008,10,1680,-10,1324,167,279,280,260,205,141,90,5,5,1263,439,940,1921,95,28,109,630,351,branch,399,190,9.114,8.9989,8.8262,8.5383,8.7686,8.1209,7.2141,6.2785,6.955,6.7823,,R ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,14
3,21-08-2016,,192261,SIPDEC,Siparuna,decipiens,4,2.5,simple,opposite,cruzada,cont,horizontal,2989,80,2752,-10,2482,81,279,327,223,84,190,178,5,5,926,244,940,1932,50,12,96,789,517,branch,562,236,6.0874,5.123,5.0511,5.5405,6.1162,2.3306,2.1579,2.014,2.0428,2.0715,,S ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,19
3,21-08-2016,,192277,ZYGJUR,Zygia,juruana,5,2,geminate-pinnate,alternate,spiral,cont,vertical,1801,60,1282,-10,1305,46,132,177,130,82,145,78,2,2,1717,844,940,1749,265,118,113,413,190,branch,221,117,4.8064,4.9215,5.1086,5.4829,5.5261,2.9208,2.3594,3.1511,2.8056,2.964,,S ,"fusprincipal morto, usamos fuste secundario; tocos queimados?: valores se referem a ultima medida antes do acidente",yes,,16
3,21-08-2016,,192281,TABMUR,Tabernaemontana,muricata,5,2,simple,opposite,cruzada,cont,vertical,1761,10,1087,-10,1488,-19,90,117,78,36,82,62,5,5,1733,675,940,1746,78,18,109,600,394,branch,380,158,2.5178,2.6329,2.5609,2.4458,2.7337,0.90564,0.81928,1.2079,1.2655,1.9276,,S ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,11
3,21-08-2016,,192287,NAUCAL,Naucleopsis,caloneura,5,1,simple,alternate,distic,cont,horizontal,2567,10,1891,-10,1806,29,156,161,119,31,152,173,5,5,1436,731,940,1733,90,26,111,684,418,branch,460,227,1.87,2.014,2.82,2.7768,1.7405,1.1503,1.3806,1.6973,1.2943,1.2079,,S ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,17
3,21-08-2016,,192304,MICSCL,Micrandropsis,scleroxylon,5,1,simple,alternate,distic,cont,both,1650,10,1319,-10,1263,116,198,214,197,145,135,91,5,5,1454,770,940,1727,165,67,102,462,210,branch,245,124,4.4073,4.4936,4.8679,4.7671,4.7815,3.9755,3.774,3.9899,3.5868,3.0974,,R ,apice do caule curvo; tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,12
3,21-08-2016,,192297,LECBAR,Lecythis,barnebyi,5,1,simple,alternate,distic,cont,horizontal,2265,10,1746,-10,1211,194,246,275,248,227,129,119,4,4,1903,841,940,1655,118,37,111,588,348,branch,380,176,3.4573,3.8603,4.4217,4.5512,4.249,2.9535,3.4429,3.6444,3.2846,3.3421,,R ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,16
3,21-08-2016,,202354,MYRcfPAI,Myrcia,cf. paivae,5,1,simple,opposite,distic,cont,horizontal,1394,10,1048,-10,911,39,83,127,82,45,112,78,5,5,254,128,940,1939,4,2,113,389,139,branch,154,69,2.7768,2.7912,2.7193,2.7049,2.6185,1.8412,1.4238,2.2011,2.0284,2.014,,S ,casca grossa; apice do caule curvo; tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,13
3,21-08-2016,,202357,MEZDUC,Mezilaurus,duckei,5,1.5,simple,NA,spiral,cont,both,1798,10,1370,-10,1324,36,88,102,89,58,105,75,4,4,1125,494,940,1806,39,11,110,710,463,branch,525,322,2.9208,2.9064,2.9496,2.9496,3.0071,1.6973,1.5102,1.7837,1.7117,1.5534,,S ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,13
3,22-08-2016,,202235,BATcfAMA,Batocarpus,cf. amazonicus,1,1,simple,alternate,distic,cont,horizontal,2465,10,2181,-10,1426,109,244,259,242,124,198,156,5,5,523,212,1254,2014,24,5,111,511,203,branch,206,94,10.005,9.674,8.8536,8.7816,9.3142,4.2188,4.593,5.068,6.2771,6.1476,,R ,planta inclinada e encostada em arvore de 10 cm dap; apice termina curvo,yes,,21
3,22-08-2016,,202148,PROHEB,Protium,hebetatum,1,1.5,odd-pinnate,alternate,spiral,cont,vertical,2303,10,2007,-10,1078,254,301,315,258,250,155,105,0.5,1,238,139,1254,2015,157,74,102,590,341,branch,404,222,14.784,16.151,13.661,11.56,15.172,4.8377,5.212,6.1188,6.3347,7.7597,,R ,ramos inclinados a 30 graus,yes,,19
3,22-08-2016,,202090,ESCPED,Eschweilera,pedicellata,1,2.5,simple,alternate,distic,cont,horizontal,2592,90,2067,-10,1920,50,259,283,136,57,225,210,5,5,454,202,1254,1643,17,6,105,556,261,branch,291,138,45.371,45.472,45.069,45.342,47.472,23.003,17.029,11.185,17.72,11.847,,R ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,19
3,22-08-2016,,202095,SORMUR,Sorocea,muriculata,1,2,simple,alternate,distic,cont,vertical,2408,10,1958,-10,1694,93,252,274,202,88,120,59,5,5,129,64,1254,2052,NA,NA,93,588,265,branch,316,190,27.753,27.45,26.687,23.003,23.708,21.822,16.569,10.279,7.8748,5.9317,,R ,ramos inclinados a 30 graus; ao lado de arvore grande (~25 cm DAP); tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,17
3,22-08-2016,,202139,DUGcfECH,Duguetia,cf. echinophora,1,1,simple,alternate,distic,cont,horizontal,2264,10,1648,-10,1699,32,216,240,137,32,186,123,5,5,213,96,1254,2048,5,NA,103,563,215,branch,252,128,10.048,9.1271,9.1271,9.199,8.8248,5.5142,4.7226,5.4423,5.7445,5.3991,,R ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,15
3,22-08-2016,,202136,DUCCES,Duckeodendron,cestroides,1,1,simple,alternate,distic,cont,horizontal,2217,10,1444,-10,1643,-47,184,187,99,10,151,100,5,5,303,65,1254,1946,9,NA,107,439,162,branch,159,82,8.0619,8.0763,8.5513,7.99,7.5869,5.1832,6.1764,5.7877,5.2983,5.3991,,R ,planta levemente inclinada; com varias reiteracoes,yes,,15
3,22-08-2016,,202124,MICGUY,Micropholis,guyanensis,1,1,simple,alternate,distic,cont,horizontal,2272,10,1797,-10,1293,165,207,218,190,173,151,87,5,5,347,169,1254,1944,13,6,102,673,370,branch,416,242,9.8612,10.005,9.8899,9.5445,9.7748,5.3559,6.5938,6.9104,6.0468,5.6582,,R ,copa quebrada no topo?; tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,18
3,22-08-2016,,202016,HENCAU,Henriettella,caudata,2,1,simple,opposite,cruzada,cont,vertical,1767,20,1276,-10,1226,30,146,152,106,39,239,147,5,5,711,252,1254,1918,46,13,110,518,266,branch,308,182,3.1406,3.1838,2.8384,1.7444,1.9316,2.5793,1.8164,2.2338,2.0611,2.1906,,R ,tocos queimados?: valores se referem a ultima medida antes do acidente; luz: first meas. Dropped,yes,,12
3,22-08-2016,,202009,ESCCOR,Eschweilera,coriacea,2,1,simple,alternate,distic,cont,both,2752,10,2351,-10,2303,73,322,326,249,92,217,184,5,5,713,361,1254,1632,34,14,108,665,376,branch,436,230,4.6952,4.2633,5.127,5.1989,4.8823,2.9967,2.7952,3.0543,3.2414,2.7664,,R ,apice termina curvo; tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,22
3,22-08-2016,,202008,EUGCUP,Eugenia,cupania,2,1,simple,opposite,cruzada,cont,horizontal,2183,10,1677,-10,819,234,277,294,256,227,99,64,5,5,1551,687,1254,2100,90,31,102,551,201,branch,226,107,4.0762,4.3353,4.7671,4.6376,4.5512,3.0687,3.2558,3.4717,4.0043,3.1982,,R ,caule um pouco inclinado (fugindo de arvore de ~20 cm de dap); apice termina curvo,yes,,17
3,22-08-2016,,202010,POU-NI,Pouteria,NI,2,1,simple,alternate,spiral,cont,horizontal,2661,20,1550,-10,1396,16,127,143,128,32,111,94,5,5,354,181,1254,1937,28,10,96,487,204,branch,239,133,3.227,3.3709,3.4285,3.3565,3.2846,2.8959,3.3421,3.3709,3.227,2.9391,,R ,parece ter latex transparente; arore de ~20 cm de dap ao lado; quebra e rebroto a 1.05 m (25.43 -> 18 mm); tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,16
3,22-08-2016,,202074,RINMAC,Rinorea,macrocarpa,2,1.5,simple,alternate,distic,cont,down-arched,1935,10,1555,-10,1250,54,183,216,110,66,93,100,5,5,637,205,1254,2011,22,6,108,367,144,branch,167,76,8.0777,7.5163,8.5239,9.0421,8.711,3.8747,4.9686,5.8035,4.7671,4.9974,,R ,caule inclinado; apice termina curvo; tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,10
3,22-08-2016,,202001,TABMUR,Tabernaemontana,muricata,3,1,simple,opposite,cruzada,cont,down-arched,1816,20,1544,-10,1582,2,141,177,159,14,127,128,4,4,1374,468,1254,2056,66,17,101,552,271,branch,272,89,8.4506,7.7021,4.262,4.1181,4.1468,3.0097,3.2688,4.9529,5.8309,6.3203,,R ,ao lado de grande arvore; inclinada com rebrotos; apice termina curvo; tocos queimados?: valores se referem a ultima medida antes do acidente; luz:b-file,yes,,15
3,22-08-2016,,201993,SCLMIC,Scleronema,micranthum,3,1,simple,alternate,spiral,cont,vertical,2044,10,1260,-10,1208,18,96,120,84,44,112,79,5,5,468,190,1254,2008,89,26,98,525,212,branch,233,110,10.235,10.667,11.488,11.516,10.955,8.2059,7.6301,5.7733,7.6157,5.7877,,R ,,yes,,12
3,22-08-2016,,202188,PROTRI,Protium,trifoliolatum,3,1.5,odd-pinnate,alternate,both,cont,both,2242,20,1916,-10,1785,86,276,286,195,76,151,81,1.5,3,356,185,1254,2041,74,32,108,497,235,branch,263,151,6.1476,7.1551,8.0475,5.8165,7.4286,4.9097,5.4423,5.3415,3.5855,4.6506,,R ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,18
3,22-08-2016,,202211,GUACAR,Guarea,carinata,3,1.5,even-pinnate,alternate,spiral,cont,vertical,2346,10,1623,-10,1479,67,171,194,173,70,100,71,1,1,973,297,1254,2045,250,75,60,324,81,petiole,82,27,16.252,16.54,16.108,15.23,15.345,7.3135,7.6589,7.5438,5.3991,7.7165,,R ,caule coberto por cortica,yes,,15
3,22-08-2016,,202207,PAUMAC,Pausandra,macropetala,3,1.5,simple,alternate,spiral,cont,vertical,1852,10,1475,-10,1321,143,225,266,217,175,103,94,2,2,1360,674,1254,1712,142,24,66,309,82,petiole,87,34,17.792,17.893,17.648,17.13,16.18,7.4718,6.5074,4.9529,5.2408,4.0029,,R ,caule um pouco inclinado,yes,,12
3,22-08-2016,,202200,SLOFLO,Sloanea,floribunda,3,1.5,simple,alternate,spiral,cont,vertical,2444,10,1444,-10,2228,-70,68,75,31,-62,140,129,5,5,1326,726,1254,1821,287,135,96,811,619,branch,694,357,12.207,12.092,10.25,11.128,12.538,3.1537,5.8597,4.0893,3.0817,5.068,,R ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,12
3,22-08-2016,,202251,SIPDEC,Siparuna,decipiens,3,1,simple,opposite,cruzada,cont,horizontal,2830,10,2488,-10,1379,85,189,202,129,72,138,120,5,5,696,171,1254,2021,35,7,97,340,100,branch,113,37,12.97,13.028,13.344,13.359,14.266,6.4498,7.6733,7.6877,6.4354,5.7445,,R ,quebrou a 1.44 m e rebrotou (24.88 -> 17.63),yes,,24
3,22-08-2016,,202113,THESYL,Theobroma,sylvestre,4,1,simple,alternate,distic,rhitmic,horizontal,2334,20,1992,-10,1051,148,178,187,165,149,150,116,5,5,668,285,1254,2030,54,13,99,544,233,branch,224,100,8.9256,9.4437,10.063,9.8468,9.3142,6.7953,5.4855,7.0976,6.5218,6.5794,,R ,quebrou e rebrotou a 2.10 m (21.47->13.27); tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,20
3,22-08-2016,,202054,ESCWAC,Eschweilera,wachenheimii,4,1,simple,alternate,distic,cont,both,2242,20,1563,-10,1507,25,148,153,83,28,93,70,5,5,702,361,1254,1708,23,9,111,496,216,branch,243,122,0.73292,0.68973,0.66095,0.67534,0.73292,0.5314,0.45943,0.57458,0.50261,0.57458,,S ,"quebrou e rebrotou a 1.60 m, ~na 1a bifurcacao, depois afinando para 9.00 mm",yes,,15
3,22-08-2016,,202049,ZOLPAR,Zollernia,paraensis,4,1,simple,alternate,both,cont,down-arched,1607,80,1332,-10,950,76,175,192,117,79,95,84,5,5,2298,1006,1254,1817,99,35,89,629,256,branch,315,195,0.96322,0.96322,0.97761,0.92004,0.94882,0.71852,0.73292,0.70413,0.7617,0.83367,,S ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,11
3,22-08-2016,,202045,OURDIS,Ouratea,discophora,4,1,simple,alternate,both,cont,horizontal,1506,10,1112,-10,1047,62,155,162,108,41,160,89,5,5,861,390,1254,1730,19,9,106,539,250,branch,300,180,1.0352,1.1359,0.80489,0.73292,0.94882,0.79049,0.68973,0.74731,0.7761,0.79049,,S ,,yes,,10
3,22-08-2016,,202036,MICSCL,Micrandropsis,scleroxylon,4,1,simple,alternate,distic,cont,down-arched,1971,10,1292,-10,1279,53,175,211,137,61,210,73,5,5,999,475,1254,1703,95,37,106,579,284,branch,335,197,2.5073,2.4641,2.5937,2.7808,2.8528,1.4853,1.4134,1.6725,1.6581,1.7732,,R ,,yes,,11
3,22-08-2016,,202022,SIPCUS,Siparuna,cuspidata,4,1,simple,opposite,distic,cont,down-arched,1622,10,1086,-10,1190,0,68,71,45,-12,153,151,5,5,437,140,1254,1927,11,4,109,421,187,branch,222,109,2.1762,1.9459,1.8164,2.0323,2.1906,1.1687,1.1399,1.1831,1.4278,1.4422,,R ,apice termina curvo; tocos queimados?: valores se referem a ultima medida antes do acidente; luz:b-file,yes,,10
3,22-08-2016,,192066,MICSCL,Micrandropsis,scleroxylon,5,1,simple,alternate,distic,cont,down-arched,1279,10,1077,-10,917,92,155,159,112,96,112,93,5,5,175,528,1254,2034,108,40,97,425,148,branch,170,85,4.8823,4.5512,4.8679,4.5944,5.602,3.4285,3.0399,2.4497,3.3997,2.8959,,R ,apice termina curvo?; tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,11
3,22-08-2016,,212107,POUcfJAR,Pouteria,cf. jariensis,5,1,simple,alternate,spiral,cont,up-arched,1645,10,1164,-10,945,71,136,140,111,68,82,55,5,5,1337,646,1254,1723,89,31,112,497,260,branch,304,170,10.984,11.329,11.646,11.372,11.301,7.5582,6.7089,5.2696,6.3779,5.9173,,R ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,11
3,22-08-2016,,212128,PROPIL,Protium,pilosissimum,5,1,odd-pinnate,alternate,both,cont,horizontal,2048,10,1607,-10,1349,89,241,255,177,51,127,141,1.5,2,333,171,1254,1948,83,32,109,500,233,branch,270,141,11.502,11.315,11.66,11.617,11.574,8.4074,9.5157,9.271,9.0983,9.8036,,R ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,12
3,22-08-2016,,212080,ZYGRAC,Zygia,racemosa,5,1,bipinnate,alternate,distic,cont,vertical,2165,10,1347,-10,1193,65,164,177,137,74,147,85,3,3,830,338,1254,2037,109,106,105,425,150,branch,191,108,10.019,10.494,11.704,12.107,12.236,5.8309,5.7877,7.6013,8.6953,9.8468,,R ,massa seca se refere a raque e raquiolos; apice do caule termina curvo; caule inteiro curvo; ramos inclinados a 30 graus; tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,12
3,22-08-2016,,212017,SIPDEC,Siparuna,decipiens,5,2,simple,opposite,cruzada,cont,up-arched,1801,10,1236,-10,1114,64,114,116,92,67,99,72,5,5,1053,293,1254,2018,64,14,111,567,288,branch,304,106,15.201,15.014,14.755,14.539,15.288,10.523,6.0756,6.8097,5.8309,10.854,,R ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,12
3,22-08-2016,,201793,LICHET,Licania,heteromorpha,5,1,simple,alternate,distic,cont,down-arched,1472,10,1092,-10,1036,37,128,140,110,62,152,95,5,5,746,359,1254,1639,48,19,93,460,159,branch,192,109,21.534,21.664,20.34,18.44,19.174,13.891,14.568,11.66,9.9619,11.056,,R ,um dos peciolos com problema (doenca?); apice do caule termina curvo; tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,10
3,22-08-2016,,180040,HIRMYR,Hirtella,myrmecophila,5,1,simple,alternate,distic,cont,down-arched,2192,10,1816,-10,1700,86,267,291,213,71,177,183,5,5,462,213,1254,2010,27,9,95,534,259,branch,307,190,13.241,13.486,109.61,16.451,16.408,13.198,13.946,11.571,9.2107,11.269,,N ,apice do caule termina curvo,yes,,18
3,24-08-2016,,131599,MOUEUG,Mouriri,eugeniaefolia/nervosa.FITO,1,1,simple,opposite,distic,cont,down-arched,4734,10,4211,-10,3426,160,333,410,299,85,401,177,5,5,2087,1289,1254,2053,NA,NA,105,615,288,branch,352,216,13.821,12.497,11.849,11.129,13.648,12.626,13.116,12.468,12.151,12.382,,N ,peciolos muito curtos (praticamente inexistentes; incluidos com a lamina); tiers com 2 ramos; luz: 5 medidas excluidas (2 SF e 3 extras),yes,,30
3,24-08-2016,,131616,,,,1,2,simple,alternate,distic,cont,horizontal,2541,10,2010,-10,1607,134,251,274,194,142,193,89,5,5,1149,592,1254,2040,67,29,95,654,366,branch,429,214,18.081,18.398,18.542,18.513,19.276,7.1279,7.5741,8.3657,12.569,12.77,,N ,"identificada como Mabea speciosa, mas dever ser uma Eschweilera; luz: first 3 measurements dropped",yes,yes,64
3,24-08-2016,,141492,PROTRI,Protium,trifoliolatum,1,1.5,odd-pinnate,alternate,both,cont,vertical,1550,10,1315,-10,1050,102,231,248,204,109,121,89,1,2,447,233,1254,2003,126,52,100,456,176,branch,194,110,18.715,17.794,16.685,14.757,13.015,16.095,15.505,12.943,11.662,9.9778,,N ,ramos inclinados a 45 graus,yes,,10
3,24-08-2016,,141496,ESCWAC,Eschweilera,wachenheimii,1,1,simple,alternate,distic,cont,horizontal,2906,10,2226,-10,2124,49,309,334,159,58,276,118,5,5,287,142,1254,1957,13,5,103,688,395,branch,451,240,12.425,11.691,10.899,11.388,11.964,13.015,13.547,14.31,13.101,11.935,,N ,,yes,,20
3,24-08-2016,,141590,PSYSP4,Psychotria,sp.4.FITO,1,1,simple,opposite,cruzada,cont,up-arched,2166,10,1633,-10,1641,48,99,148,98,23,181,117,10,10,381,168,1254,2045,23,8,108,630,374,branch,438,219,21.925,21.694,22.716,21.493,22.083,11.748,11.748,9.7043,9.8627,8.999,,N ,,yes,,15
3,24-08-2016,,141595,GUAcfCAR,Guarea,cf. carinata,1,1,even-pinnate,alternate,spiral,cont,without,2113,10,1458,-10,1348,80,135,142,108,60,131,137,0.5,1,873,278,1254,2032,492,157,82,435,196,petiole,197,65,20.255,19.593,18.945,18.988,20.514,10.798,11.705,12.209,13.677,8.6536,,N ,casca gorssa; folha tem crescimento indeterminado,yes,,14
3,24-08-2016,,141505,SORMUR,Sorocea,muriculata,1,1.5,simple,alternate,distic,cont,horizontal,3692,10,2670,-10,2539,94,220,260,160,105,200,162,15,15,310,152,1254,1920,NA,NA,104,533,227,branch,282,174,33.655,32.907,31.18,31.079,32.202,17.678,16.383,26.631,21.594,18.499,,N ,luz: 1 extra measurement dropped,yes,,22
3,24-08-2016,,151607,OCOcfSP6,Ocotea,cf. sp.6.FITO,2,2.5,simple,alternate,distic,cont,horizontal,2237,30,2156,-10,1726,110,259,259,210,150,125,169,10,10,657,308,1254,1910,40,13,101,536,249,branch,239,111,8.5384,9.1142,9.4452,10.079,9.4596,5.5877,6.1059,6.8688,5.7892,6.2354,,N ,,yes,,19
3,24-08-2016,,151679,INGUMB,Inga,umbratica,2,2,even-pinnate,alternate,both,cont,both,2778,10,2194,-10,1417,213,292,341,263,208,147,129,1.5,3,1143,535,1254,2057,248,116,91,411,126,branch,144,78,16.21,16.671,16.7,17.535,17.693,7.3726,8.7687,7.2574,6.7536,6.9551,,N ,,yes,,15
3,24-08-2016,,151678,ASPcfMAR,Aspidosperma,cf. marcgravianum,2,2,simple,alternate,distic,cont,down-arched,2371,30,1716,-10,2175,-50,252,257,137,-40,219,139,5,5,721,271,1254,2022,15,4,104,503,227,branch,267,145,15.807,16.009,15.807,14.397,13.49,4.9976,5.7461,6.7248,5.8468,5.6453,,N ,tiers com 4 ramos; luz: first 3 measurements dropped,yes,,10
3,24-08-2016,,151539,OCOcfDOU,Ocotea,cf. douradensis,2,2,simple,alternate,distic,cont,horizontal,3222,30,3024,-10,2890,50,390,390,331,276,215,186,5,5,1461,562,1254,2038,51,16,113,455,223,branch,205,103,15.419,15.75,23.033,25.897,17.29,10.381,7.7324,5.89,6.84,9.5604,,N ,tiers de at_ 5 ramos; 1 bif na verdade està a 297+140,yes,,18
3,24-08-2016,,151451,,,,2,1.5,simple,alternate,distic,cont,vertical,3772,10,3005,-10,2686,119,265,268,226,162,382,249,5,5,1623,780,1254,2050,69,21,106,779,556,branch,583,244,16.541,16.786,17.218,16.8,16.657,7.5309,6.6241,7.9771,8.4089,7.7036,,N ,identificada como Protium hebetatum; ramos inclinados a 30-45 graus; luz: file was erroneously called 151541,yes,yes,11
3,24-08-2016,,151508,TOVcfSP4,Tovomita,cf. sp.4.FITO,2,1,simple,opposite,cruzada,cont,both,2467,10,1478,-10,1620,6,157,180,172,24,190,124,5,5,649,232,1254,1951,49,12,109,438,171,branch,206,112,20.341,22.141,24.573,24.573,25.091,11.273,12.281,11.863,14.972,11.921,,N ,,yes,,12
3,24-08-2016,,151510,DUGAST,Duguetia,asterotricha,2,1,simple,alternate,distic,cont,horizontal,3085,10,2639,-10,2216,124,302,337,251,153,200,129,5,5,1790,817,1254,2018,99,29,104,754,500,branch,477,193,35.57,33.18,29.64,27.279,29.524,8.1642,8.1498,8.4089,8.4233,13.058,,N ,,yes,,24
3,24-08-2016,,141509,POURET,Pouteria,reticulata,3,2,simple,alternate,both,cont,horizontal,2671,10,2380,-10,1785,240,373,389,330,287,137,113,4,4,689,339,1254,1937,40,16,100,554,248,branch,289,156,51.576,50.309,36.736,45.257,47.935,28.445,26.128,26.099,23.407,23.695,,N ,copa quebrada?,yes,,24
3,24-08-2016,,141511,MANHUB,Manilkara,huberi,3,2,simple,alternate,spiral,cont,up-arched,3391,10,2188,50,2618,17,290,295,213,32,230,183,5,5,1919,970,1254,1946,292,105,107,739,475,branch,511,269,23.897,23.954,17.045,14.771,27.711,22.141,15.318,14.483,11.95,8.6536,,N ,,yes,,24
3,24-08-2016,,141571,VISSAN,Vismia,sandwithii,3,1.5,simple,opposite,distic,cont,down-arched,2106,10,2058,-10,1904,19,190,226,123,16,294,171,5,5,581,251,1254,1906,39,10,115,460,240,branch,281,157,16.138,15.663,15.764,16.7,18.6,10.827,11.043,10.899,8.8407,7.171,,N ,,yes,,10
3,24-08-2016,,141578,RINcfSP1,Rinorea,cf. sp.1,3,2,simple,alternate,distic,cont,vertical,2189,20,1933,-10,1846,33,234,249,190,67,164,139,5,5,648,213,1254,1928,18,4,100,504,232,branch,267,130,16.397,15.807,14.9,16.282,16.815,7.315,7.4445,8.999,10.885,11.101,,N ,ramos inclinados a 30 graus,yes,,17
3,24-08-2016,,141980,EUGCUP,Eugenia,cupulata,3,2,simple,opposite,cruzada,cont,vertical,1844,10,1516,-10,1377,55,183,193,123,57,81,75,5,5,1513,796,1011,1743,130,49,112,658,461,branch,528,272,24.904,25.35,26.185,26.631,26.761,12.238,9.0422,15.721,13.893,11.705,,N ,ramos inclinados a 30 graus; coletada na entrada subsequente,yes,,12
3,24-08-2016,,141653,ESCGRA,Eschweilera,grandiflora,3,1,simple,alternate,both,cont,vertical,1794,10,1210,-10,1433,-10,57,101,53,23,134,108,5,5,1310,653,1254,2000,92,38,116,530,270,branch,315,148,12.439,12.554,12.698,13.749,14.526,6.6817,7.0127,5.9332,8.9559,11.504,,N ,ramos inclinados a 45 graus,yes,,10
3,24-08-2016,,141654,PROPAN,Protium,paniculatum,3,1,odd-pinnate,alternate,spiral,cont,vertical,2643,60,2484,-10,1852,169,399,399,254,165,134,82,1.5,3,406,210,1254,1914,145,68,97,560,274,branch,297,171,20.384,19.147,20.37,21.752,22.731,13.461,12.18,11.129,9.4309,9.1286,,N ,,yes,,19
3,24-08-2016,,141699,MICSCL,Micrandropsis,scleroxylon,4,1,simple,alternate,distic,cont,down-arched,2019,10,1377,-10,1990,-5,146,184,122,7,185,68,5,5,1351,624,1254,1858,83,29,106,427,162,branch,183,88,22.356,22.04,21.536,21.594,17.045,8.8119,8.0491,7.0415,7.9051,8.0347,,N ,,yes,,16
3,24-08-2016,,141702,LICcfROD,Licania,cf. rodriguesii,4,1,simple,alternate,distic,cont,horizontal,2841,10,2533,-10,2621,36,372,415,296,149,339,273,5,5,646,312,1254,1931,36,13,102,536,293,branch,361,214,20.5,21.047,19.737,18.643,19.506,8.596,9.3589,12.137,9.0566,11.014,,N ,luz:B+C file,yes,,17
3,24-08-2016,,141701,DUGAST,Duguetia,asterotricha,4,1,simple,alternate,distic,cont,vertical,1653,10,1449,-10,1257,18,123,130,104,22,61,76,5,5,1396,633,1254,2014,48,18,103,539,290,branch,282,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,ramos inclinados a 30 graus,yes,,13
3,24-08-2016,,141710,DURSP2,Duroia,sp.2,4,1,simple,opposite,cruzada,cont,vertical,1689,10,1202,-10,1129,47,157,171,121,74,97,68,5,5,1112,462,1254,1954,44,15,107,540,215,branch,263,142,14.166,13.605,12.036,13.807,14.166,8.6824,9.9346,9.8483,9.2725,10.107,,N ,,yes,,12
3,24-08-2016,,141708,ESCPSE,Eschweilera,pseudodecolorans,4,1,simple,alternate,spiral,cont,horizontal,2545,10,2262,-10,2108,81,398,409,260,94,169,130,8,8,656,335,1254,1902,23,11,100,590,290,branch,345,209,24.832,24.789,22.831,20.744,18.873,10.438,9.3445,9.7619,10.438,9.6036,,N ,,yes,,19
3,24-08-2016,,141700,ESCTRU,Eschweilera,truncata,4,1,simple,alternate,distic,cont,horizontal,2804,10,2720,-10,2322,178,342,426,342,183,193,201,5,5,1441,734,1254,1943,74,29,95,553,220,branch,261,128,24.544,24.99,24.847,25.134,25.336,10.755,11.734,10.755,15.98,12.914,,N ,,yes,,21
3,24-08-2016,,151608,ANIRIP,Aniba,riparia,4,1,simple,alternate,distic,cont,horizontal,2413,10,1840,-10,1549,154,221,228,187,170,148,71,5,5,788,366,1254,1934,51,17,91,525,216,branch,222,91,12.156,12.53,12.717,12.53,11.997,7.6506,6.8302,8.1976,8.5286,7.5786,,N ,luz: b-file,yes,,18
3,24-08-2016,,151507,LICcfKUN,Licania,cf. kunthiana,5,1,simple,alternate,distic,cont,both,3220,10,2100,-10,1884,88,263,286,180,64,179,105,10,10,240,112,1254,2025,3,NA,88,468,159,branch,202,127,19.996,21.651,22.788,21.421,21.867,8.0203,6.2211,8.0203,7.7756,9.3877,,N ,luz:A+B file,yes,,17
3,24-08-2016,,151493,CORcfALT,Corythophora,cf. alta,5,1,simple,alternate,distic,cont,vertical,2504,10,1473,-10,1577,8,112,112,80,13,136,108,5,5,368,179,1254,1940,12,5,104,517,268,branch,300,168,8.4377,5.0552,4.4938,8.2938,10.165,4.9832,8.6392,8.5384,7.4589,5.3574,,N ,ramos inclinados a 30 graus; copa quebrou e rebrotou; luz: 5 extra measurements dropped,yes,,15
